0,0.10891026,0.21602209,0.32139859,0.42510286,0.52719801,0.62774714,0.72681335,0.82445975,0.92074944,1.01574552,1.1095111,1.20210927,1.29360314,1.38405582,1.4735304,1.56208999,1.64979769,1.73671661,1.82290984,1.90844049,1.99337167,2.07776647,2.161688,2.24519936,2.32836366,2.41124399,2.49390347,2.57640518,2.65881224,2.74118776,2.82359482,2.90609653,2.98875601,3.07163634,3.15480064,3.238312,3.32223353,3.40662833,3.49155951,3.57709016,3.66328339,3.75020231,3.83791001,3.9264696,4.01594418,4.10639686,4.19789073,4.2904889,4.38425448,4.47925056,4.57554025,4.67318665,4.77225286,4.87280199,4.97489714,5.07860141,5.18397791,5.29108974,5.4,5.4,5.45131363,5.49889369,5.54285288,5.5833039,5.62035944,5.65413219,5.68473485,5.71228013,5.7368807,5.75864928,5.77769855,5.79414121,5.80808995,5.81965748,5.82895649,5.83609967,5.84119972,5.84436934,5.84572122,5.84536805,5.84342254,5.83999737,5.83520525,5.82915887,5.82197093,5.81375411,5.80462113,5.79468466,5.78405742,5.77285209,5.76118137,5.74915796,5.73689455,5.72450384,5.71209852,5.69979129,5.68769484,5.67592188,5.66458509,5.65379717,5.64367083,5.63431874,5.62585362,5.61838815,5.61203504,5.60690697,5.60311664,5.60077675,5.6,5.6,5.60248786,5.60976679,5.62163289,5.63788231,5.65831115,5.68271556,5.71089165,5.74263554,5.77774338,5.81601127,5.85723534,5.90121173,5.94773655,5.99660593,6.047616,6.10056288,6.15524269,6.21145156,6.26898562,6.32764099,6.3872138,6.44750017,6.50829623,6.5693981,6.6306019,6.69170377,6.75249983,6.8127862,6.87235901,6.93101438,6.98854844,7.04475731,7.09943712,7.152384,7.20339407,7.25226345,7.29878827,7.34276466,7.38398873,7.42225662,7.45736446,7.48910835,7.51728444,7.54168885,7.56211769,7.57836711,7.59023321,7.59751214,7.6,7.6,7.60001702,7.6000319,7.60004476,7.60005566,7.60006471,7.600072,7.60007761,7.60008164,7.60008417,7.6000853,7.60008512,7.60008372,7.60008118,7.60007761,7.60007308,7.6000677,7.60006154,7.60005471,7.60004729,7.60003937,7.60003104,7.6000224,7.60001353,7.60000453,7.59999547,7.59998647,7.5999776,7.59996896,7.59996063,7.59995271,7.59994529,7.59993846,7.5999323,7.59992692,7.59992239,7.59991882,7.59991628,7.59991488,7.5999147,7.59991583,7.59991836,7.59992239,7.599928,7.59993529,7.59994434,7.59995524,7.5999681,7.59998298,7.6
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.14E-03,-8.47E-03,-1.89E-02,-3.32E-02,-5.13E-02,-7.31E-02,-9.84E-02,-1.27E-01,-1.59E-01,-1.94E-01,-2.32E-01,-2.73E-01,-3.17E-01,-3.63E-01,-4.12E-01,-4.63E-01,-5.17E-01,-5.72E-01,-6.30E-01,-6.89E-01,-7.50E-01,-8.12E-01,-8.76E-01,-9.41E-01,-1.01E+00,-1.07E+00,-1.14E+00,-1.21E+00,-1.28E+00,-1.35E+00,-1.42E+00,-1.49E+00,-1.56E+00,-1.63E+00,-1.70E+00,-1.77E+00,-1.84E+00,-1.91E+00,-1.98E+00,-2.05E+00,-2.12E+00,-2.18E+00,-2.25E+00,-2.31E+00,-2.37E+00,-2.43E+00,-2.49E+00,-2.55E+00,-2.60E+00,-2.60E+00,-2.63E+00,-2.66E+00,-2.69E+00,-2.71E+00,-2.74E+00,-2.76E+00,-2.78E+00,-2.80E+00,-2.82E+00,-2.84E+00,-2.86E+00,-2.88E+00,-2.89E+00,-2.91E+00,-2.92E+00,-2.93E+00,-2.94E+00,-2.95E+00,-2.96E+00,-2.96E+00,-2.97E+00,-2.97E+00,-2.97E+00,-2.97E+00,-2.97E+00,-2.97E+00,-2.97E+00,-2.97E+00,-2.96E+00,-2.96E+00,-2.95E+00,-2.94E+00,-2.93E+00,-2.92E+00,-2.91E+00,-2.89E+00,-2.88E+00,-2.86E+00,-2.84E+00,-2.82E+00,-2.80E+00,-2.78E+00,-2.76E+00,-2.74E+00,-2.71E+00,-2.69E+00,-2.66E+00,-2.63E+00,-2.60E+00,-2.60E+00,-2.58E+00,-2.55E+00,-2.52E+00,-2.49E+00,-2.46E+00,-2.43E+00,-2.39E+00,-2.36E+00,-2.32E+00,-2.28E+00,-2.24E+00,-2.20E+00,-2.16E+00,-2.11E+00,-2.07E+00,-2.03E+00,-1.99E+00,-1.94E+00,-1.90E+00,-1.86E+00,-1.82E+00,-1.77E+00,-1.73E+00,-1.69E+00,-1.65E+00,-1.61E+00,-1.58E+00,-1.54E+00,-1.50E+00,-1.47E+00,-1.44E+00,-1.41E+00,-1.38E+00,-1.35E+00,-1.33E+00,-1.31E+00,-1.29E+00,-1.27E+00,-1.26E+00,-1.25E+00,-1.24E+00,-1.24E+00,-1.23E+00,-1.24E+00,-1.24E+00,-1.25E+00,-1.26E+00,-1.28E+00,-1.30E+00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416905,-0.13233362,-0.23218615,-0.34030036,-0.45478361,-0.57284533,-0.69111669,-0.80618092,-0.91512202,-1.01588771,-1.10737923,-1.18932055,-1.26202424,-1.32615467,-1.38254068,-1.43204947,-1.47551223,-1.51368672,-1.54724292,-1.57676201,-1.60274205,-1.62560663,-1.6457142,-1.66336706,-1.67881935,-1.69228411,-1.70393916,-1.713932,-1.72238385,-1.7293929,-1.73503686,-1.73937499,-1.74244951,-1.7442866,-1.74489697,-1.74427596,-1.74240322,-1.73924199,-1.73473786,-1.72881692,-1.72138335,-1.71231618,-1.70146516,-1.68864539,-1.67363059,-1.6561446,-1.63585073,-1.61233852,-1.58510747,0,-1.48802249,-1.32272785,-1.16328579,-1.01631839,-0.8854786,-0.7716009,-0.67365255,-0.58971363,-0.51764274,-0.45542426,-0.40130494,-0.35381905,-0.3117645,-0.27416281,-0.24021778,-0.20927876,-0.18081014,-0.15436655,-0.12957318,-0.10611015,-0.08369992,-0.06209725,-0.04108082,-0.02044626,0,0.02044626,0.04108082,0.06209725,0.08369992,0.10611015,0.12957318,0.15436655,0.18081014,0.20927876,0.24021778,0.27416281,0.3117645,0.35381905,0.40130494,0.45542426,0.51764274,0.58971363,0.67365255,0.7716009,0.8854786,1.01631839,1.16328579,1.32272785,1.48802249,1.57,1.57,1.50591837,1.44183673,1.3777551,1.31367347,1.24959184,1.1855102,1.12142857,1.05734694,0.99326531,0.92918367,0.86510204,0.80102041,0.73693878,0.67285714,0.60877551,0.54469388,0.48061224,0.41653061,0.35244898,0.28836735,0.22428571,0.16020408,0.09612245,0.03204082,-0.03204082,-0.09612245,-0.16020408,-0.22428571,-0.28836735,-0.35244898,-0.41653061,-0.48061224,-0.54469388,-0.60877551,-0.67285714,-0.73693878,-0.80102041,-0.86510204,-0.92918367,-0.99326531,-1.05734694,-1.12142857,-1.1855102,-1.24959184,-1.31367347,-1.3777551,-1.44183673,-1.50591837,-1.57
